player,venue,venue_runs_avg,venue_strike_rate_avg
MM Sharma,M Chinnaswamy Stadium,7.333333333333333,100.0
MM Sharma,"M Chinnaswamy Stadium, Bengaluru",0.0,0.0
MM Sharma,M.Chinnaswamy Stadium,1.0,50.0
MM Sharma,"MA Chidambaram Stadium, Chepauk",2.0,200.0
MM Sharma,Maharashtra Cricket Association Stadium,4.0,58.33333333333333
MM Sharma,"Narendra Modi Stadium, Ahmedabad",1.0,7.142857142857142
MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.5,41.666666666666664
MM Sharma,"Rajiv Gandhi International Stadium, Uppal",10.0,200.0
MM Sharma,Saurashtra Cricket Association Stadium,2.5,91.66666666666666
MM Sharma,Wankhede Stadium,1.0,33.33333333333333
MP Stoinis,Arun Jaitley Stadium,32.0,133.33333333333331
MP Stoinis,"Arun Jaitley Stadium, Delhi",5.0,71.42857142857143
MP Stoinis,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",24.0,109.8413275572558
MP Stoinis,"Brabourne Stadium, Mumbai",18.5,134.96732026143792
MP Stoinis,"Dr DY Patil Sports Academy, Mumbai",24.0,160.0
MP Stoinis,Dubai International Cricket Stadium,23.333333333333332,124.41198406644632
MP Stoinis,Eden Gardens,8.666666666666666,95.83333333333333
MP Stoinis,"Eden Gardens, Kolkata",6.333333333333333,100.0
MP Stoinis,"Himachal Pradesh Cricket Association Stadium, Dharamsala",15.0,300.0
MP Stoinis,Holkar Cricket Stadium,13.75,109.27083333333331
MP Stoinis,"M Chinnaswamy Stadium, Bengaluru",32.0,242.2222222222222
MP Stoinis,M.Chinnaswamy Stadium,19.0,111.47142617730854
MP Stoinis,"MA Chidambaram Stadium, Chepauk, Chennai",46.75,142.02337583485127
MP Stoinis,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",8.0,68.5924369747899
MP Stoinis,"Maharashtra Cricket Association Stadium, Pune",10.333333333333334,108.33333333333333
MP Stoinis,"Narendra Modi Stadium, Ahmedabad",10.0,151.19825708061
MP Stoinis,Punjab Cricket Association IS Bindra Stadium,25.0,166.07142857142856
MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",39.666666666666664,140.9090909090909
MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",72.0,184.6153846153846
MP Stoinis,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",25.666666666666668,176.36363636363635
MP Stoinis,Saurashtra Cricket Association Stadium,17.0,118.30065359477123
MP Stoinis,Sawai Mansingh Stadium,21.0,89.73214285714286
MP Stoinis,"Sawai Mansingh Stadium, Jaipur",22.666666666666668,166.52777777777777
MP Stoinis,Sharjah Cricket Stadium,20.5,103.25569358178053
MP Stoinis,Sheikh Zayed Stadium,15.6,145.09259259259258
MP Stoinis,Wankhede Stadium,0.5,25.0
MP Stoinis,"Wankhede Stadium, Mumbai",17.714285714285715,119.65824208471268
MR Marsh,"Arun Jaitley Stadium, Delhi",19.6,102.3403720462544
MR Marsh,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",38.142857142857146,113.04659498207886
MR Marsh,"Brabourne Stadium, Mumbai",10.0,142.85714285714286
MR Marsh,Dr DY Patil Sports Academy,24.0,102.73809523809524
MR Marsh,"Dr DY Patil Sports Academy, Mumbai",59.0,133.26612903225808
MR Marsh,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",30.0,116.66666666666667
MR Marsh,Dubai International Cricket Stadium,0.0,0.0
MR Marsh,"Eden Gardens, Kolkata",81.0,168.75
MR Marsh,Feroz Shah Kotla,13.0,68.42105263157895
MR Marsh,Himachal Pradesh Cricket Association Stadium,15.0,136.36363636363637
MR Marsh,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.0,0.0
MR Marsh,M Chinnaswamy Stadium,24.0,104.34782608695652
MR Marsh,"M Chinnaswamy Stadium, Bengaluru",0.0,0.0
MR Marsh,"MA Chidambaram Stadium, Chepauk",2.0,50.0
MR Marsh,"MA Chidambaram Stadium, Chepauk, Chennai",5.0,125.0
MR Marsh,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",20.0,166.66666666666669
MR Marsh,Maharashtra Cricket Association Stadium,14.0,107.6923076923077
MR Marsh,"Narendra Modi Stadium, Ahmedabad",117.0,182.8125
MR Marsh,"Punjab Cricket Association Stadium, Mohali",2.0,33.33333333333333
MR Marsh,"Rajiv Gandhi International Stadium, Uppal",7.0,233.3333333333333
MR Marsh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",38.5,167.20430107526883
MR Marsh,Saurashtra Cricket Association Stadium,7.0,63.63636363636363
MR Marsh,Sawai Mansingh Stadium,35.0,166.66666666666669
MR Marsh,"Sawai Mansingh Stadium, Jaipur",13.5,129.16666666666669
MR Marsh,Subrata Roy Sahara Stadium,10.0,125.0
MR Marsh,Wankhede Stadium,38.0,146.15384615384613
MR Marsh,"Wankhede Stadium, Mumbai",19.6,115.37474120082815
MS Bisla,Barabati Stadium,5.0,38.46153846153847
MS Bisla,Brabourne Stadium,11.0,110.0
MS Bisla,Eden Gardens,21.0,94.10479419570329
MS Bisla,JSCA International Stadium Complex,0.5,12.5
MS Bisla,M Chinnaswamy Stadium,31.8,115.00985221674878
MS Bisla,"MA Chidambaram Stadium, Chepauk",53.75,127.40780651340998
MS Bisla,"Punjab Cricket Association Stadium, Mohali",16.333333333333332,84.28469678469678
MS Bisla,"Rajiv Gandhi International Stadium, Uppal",15.0,83.33333333333334
MS Bisla,Sawai Mansingh Stadium,7.333333333333333,67.06349206349206
MS Bisla,Shaheed Veer Narayan Singh International Stadium,4.0,57.14285714285714
MS Bisla,Sheikh Zayed Stadium,3.0,33.33333333333333
MS Bisla,Subrata Roy Sahara Stadium,12.0,92.3076923076923
MS Bisla,Wankhede Stadium,17.0,89.47368421052632
MS Dhoni,Arun Jaitley Stadium,24.5,82.67080745341616
MS Dhoni,"Arun Jaitley Stadium, Delhi",10.5,130.3921568627451
MS Dhoni,Barabati Stadium,23.0,115.0
MS Dhoni,"Barsapara Cricket Stadium, Guwahati",16.0,145.45454545454547
MS Dhoni,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",27.0,273.7373737373738
MS Dhoni,"Brabourne Stadium, Mumbai",21.666666666666668,148.23633156966488
MS Dhoni,Buffalo Park,58.0,156.75675675675674
MS Dhoni,Dr DY Patil Sports Academy,27.0,137.0016339869281
MS Dhoni,"Dr DY Patil Sports Academy, Mumbai",17.333333333333332,175.96153846153845
MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.5,131.94444444444446
MS Dhoni,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",37.0,231.25
MS Dhoni,Dubai International Cricket Stadium,15.25,117.36696174196175
MS Dhoni,Eden Gardens,25.272727272727273,118.39658321476503
MS Dhoni,"Eden Gardens, Kolkata",9.5,97.22222222222223
MS Dhoni,Feroz Shah Kotla,22.0,137.902576489533
MS Dhoni,Himachal Pradesh Cricket Association Stadium,30.0,111.85344827586206
MS Dhoni,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.0,0.0
MS Dhoni,Holkar Cricket Stadium,5.0,45.45454545454545
MS Dhoni,JSCA International Stadium Complex,27.6,127.45159880604892
MS Dhoni,Kingsmead,11.75,90.35714285714286
MS Dhoni,M Chinnaswamy Stadium,38.625,173.27083333333331
MS Dhoni,"M Chinnaswamy Stadium, Bengaluru",12.666666666666666,152.77777777777774
MS Dhoni,M.Chinnaswamy Stadium,77.0,192.30287859824782
MS Dhoni,MA Chidambaram Stadium,43.6,151.6977225672878
MS Dhoni,"MA Chidambaram Stadium, Chepauk",26.627906976744185,131.75003607415698
MS Dhoni,"MA Chidambaram Stadium, Chepauk, Chennai",10.823529411764707,166.21263876454188
MS Dhoni,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",27.0,225.0
MS Dhoni,Maharashtra Cricket Association Stadium,26.3125,148.14071860801738
MS Dhoni,"Maharashtra Cricket Association Stadium, Pune",5.0,90.47619047619047
MS Dhoni,"Narendra Modi Stadium, Ahmedabad",13.333333333333334,145.45454545454547
MS Dhoni,Nehru Stadium,14.0,107.6923076923077
MS Dhoni,New Wanderers Stadium,17.0,89.52380952380952
MS Dhoni,Newlands,36.0,138.46153846153845
MS Dhoni,Punjab Cricket Association IS Bindra Stadium,44.5,131.43939393939394
MS Dhoni,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,50.0
MS Dhoni,"Punjab Cricket Association Stadium, Mohali",23.333333333333332,149.74415204678363
MS Dhoni,Rajiv Gandhi International Stadium,13.5,116.66666666666664
MS Dhoni,"Rajiv Gandhi International Stadium, Uppal",17.833333333333332,137.0903540903541
MS Dhoni,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,50.0
MS Dhoni,"Sardar Patel Stadium, Motera",26.0,97.15504978662875
MS Dhoni,Saurashtra Cricket Association Stadium,13.5,141.25
MS Dhoni,Sawai Mansingh Stadium,24.166666666666668,106.26730607273153
MS Dhoni,Shaheed Veer Narayan Singh International Stadium,27.0,112.5
MS Dhoni,Sharjah Cricket Stadium,14.333333333333334,112.15672127436834
MS Dhoni,Sheikh Zayed Stadium,19.4,128.27272727272728
MS Dhoni,St George's Park,19.5,109.41558441558442
MS Dhoni,Subrata Roy Sahara Stadium,35.5,188.77314814814815
MS Dhoni,SuperSport Park,39.333333333333336,155.3513413162536
MS Dhoni,"Vidarbha Cricket Association Stadium, Jamtha",7.0,53.84615384615385
MS Dhoni,Wankhede Stadium,17.857142857142858,98.10338784022994
MS Dhoni,"Wankhede Stadium, Mumbai",16.6,141.59417305005542
MS Dhoni,"Zayed Cricket Stadium, Abu Dhabi",1.0,25.0
MV Boucher,Eden Gardens,50.0,125.0
MV Boucher,Feroz Shah Kotla,31.0,182.35294117647047
MV Boucher,Kingsmead,10.666666666666666,114.1025641025641
MV Boucher,M Chinnaswamy Stadium,7.875,86.56746031746032
MV Boucher,"MA Chidambaram Stadium, Chepauk",17.0,113.33333333333331
MV Boucher,Nehru Stadium,5.0,125.0
MV Boucher,New Wanderers Stadium,7.5,104.16666666666667
MV Boucher,"Punjab Cricket Association Stadium, Mohali",39.0,121.875
MV Boucher,St George's Park,42.0,137.01298701298703
MV Boucher,SuperSport Park,9.5,109.72222222222221
MV Boucher,Wankhede Stadium,39.0,205.26315789473685
Mandeep Singh,Arun Jaitley Stadium,21.5,101.98412698412699
Mandeep Singh,"Arun Jaitley Stadium, Delhi",12.0,109.09090909090908
Mandeep Singh,Barabati Stadium,1.5,18.75
Mandeep Singh,"Brabourne Stadium, Mumbai",0.0,0.0
Mandeep Singh,Dubai International Cricket Stadium,16.666666666666668,130.05952380952382
Mandeep Singh,Eden Gardens,23.333333333333332,149.2755991285403
Mandeep Singh,"Eden Gardens, Kolkata",0.0,0.0
Mandeep Singh,Feroz Shah Kotla,15.0,111.66666666666667
Mandeep Singh,Himachal Pradesh Cricket Association Stadium,8.6,75.78571428571429
Mandeep Singh,Holkar Cricket Stadium,21.5,116.17647058823529
Mandeep Singh,JSCA International Stadium Complex,4.0,57.14285714285714
Mandeep Singh,M Chinnaswamy Stadium,24.2,97.140642303433
Mandeep Singh,M.Chinnaswamy Stadium,19.0,138.143845452411
Mandeep Singh,MA Chidambaram Stadium,1.0,100.0
Mandeep Singh,"MA Chidambaram Stadium, Chepauk",35.5,106.0
Mandeep Singh,Maharashtra Cricket Association Stadium,30.5,106.33484162895927
Mandeep Singh,"Maharashtra Cricket Association Stadium, Pune",18.0,112.5
Mandeep Singh,Punjab Cricket Association IS Bindra Stadium,14.166666666666666,97.75715841892314
Mandeep Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,50.0
Mandeep Singh,"Punjab Cricket Association Stadium, Mohali",17.125,99.67525470219435
Mandeep Singh,Rajiv Gandhi International Stadium,21.0,91.30434782608695
Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal",27.5,107.62310606060606
Mandeep Singh,Sawai Mansingh Stadium,11.0,121.5
Mandeep Singh,Sharjah Cricket Stadium,66.0,117.85714285714286
Mandeep Singh,Sheikh Zayed Stadium,4.666666666666667,31.111111111111104
Mandeep Singh,Subrata Roy Sahara Stadium,27.5,114.16083916083916
Mandeep Singh,Wankhede Stadium,14.6,141.03479853479854
Mandeep Singh,"Zayed Cricket Stadium, Abu Dhabi",15.0,115.38461538461536
Mohammed Shami,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,100.0
Mohammed Shami,Dubai International Cricket Stadium,0.0,0.0
Mohammed Shami,Eden Gardens,7.0,116.66666666666669
Mohammed Shami,"Eden Gardens, Kolkata",2.0,50.0
Mohammed Shami,Feroz Shah Kotla,4.714285714285714,82.14285714285714
Mohammed Shami,Green Park,4.0,200.0
Mohammed Shami,M Chinnaswamy Stadium,1.0,100.0
Mohammed Shami,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,100.0
Mohammed Shami,"Narendra Modi Stadium, Ahmedabad",0.5,25.0
Mohammed Shami,Punjab Cricket Association IS Bindra Stadium,0.0,0.0
Mohammed Shami,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,50.0
Mohammed Shami,"Punjab Cricket Association Stadium, Mohali",0.0,0.0
Mohammed Shami,Rajiv Gandhi International Stadium,1.0,100.0
Mohammed Shami,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.5,166.66666666666666
Mohammed Shami,Sawai Mansingh Stadium,5.0,50.0
Mohammed Shami,Sheikh Zayed Stadium,1.5,66.66666666666666
Mohammed Shami,"Wankhede Stadium, Mumbai",9.0,75.0
Mohammed Siraj,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0.0,0.0
Mohammed Siraj,"Brabourne Stadium, Mumbai",5.5,59.61538461538461
Mohammed Siraj,"Dr DY Patil Sports Academy, Mumbai",14.0,127.27272727272728
Mohammed Siraj,Dubai International Cricket Stadium,5.0,125.0
Mohammed Siraj,"M Chinnaswamy Stadium, Bengaluru",6.5,125.0
Mohammed Siraj,M.Chinnaswamy Stadium,1.0,25.0
Mohammed Siraj,MA Chidambaram Stadium,0.0,0.0
Mohammed Siraj,"MA Chidambaram Stadium, Chepauk, Chennai",0.0,0.0
Mohammed Siraj,Maharashtra Cricket Association Stadium,3.0,42.85714285714285
Mohammed Siraj,"Maharashtra Cricket Association Stadium, Pune",5.0,100.0
Mohammed Siraj,"Narendra Modi Stadium, Ahmedabad",1.5,37.5
Mohammed Siraj,Rajiv Gandhi International Stadium,3.0,42.85714285714285
Mohammed Siraj,Sawai Mansingh Stadium,14.0,116.66666666666669
Mohammed Siraj,Sharjah Cricket Stadium,2.0,66.66666666666666
Mohammed Siraj,Sheikh Zayed Stadium,10.0,142.85714285714286
Mohammed Siraj,Wankhede Stadium,8.0,266.66666666666663
Mohammed Siraj,"Wankhede Stadium, Mumbai",12.0,85.71428571428571
Mohammed Siraj,"Zayed Cricket Stadium, Abu Dhabi",8.0,80.0
N Pooran,"Arun Jaitley Stadium, Delhi",61.0,225.9259259259259
N Pooran,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19.476190476190474,126.03085483134275
N Pooran,"Brabourne Stadium, Mumbai",33.5,122.42647058823523
N Pooran,"Dr DY Patil Sports Academy, Mumbai",27.0,174.30555555555557
N Pooran,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",75.0,250.0
N Pooran,Dubai International Cricket Stadium,31.11111111111111,144.6377921868118
N Pooran,"Eden Gardens, Kolkata",63.333333333333336,191.87499999999997
N Pooran,"Himachal Pradesh Cricket Association Stadium, Dharamsala",6.0,120.0
N Pooran,"M Chinnaswamy Stadium, Bengaluru",51.0,258.3959899749373
N Pooran,M.Chinnaswamy Stadium,46.0,164.28571428571428
N Pooran,"MA Chidambaram Stadium, Chepauk, Chennai",22.0,134.8148148148148
N Pooran,"Maharashtra Cricket Association Stadium, Pune",22.0,86.86868686868688
N Pooran,"Narendra Modi Stadium, Ahmedabad",19.5,91.34615384615384
N Pooran,Punjab Cricket Association IS Bindra Stadium,29.666666666666668,141.58249158249157
N Pooran,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",45.0,236.84210526315783
N Pooran,Rajiv Gandhi International Stadium,21.0,210.0
N Pooran,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",54.0,264.1025641025641
N Pooran,Sawai Mansingh Stadium,12.0,85.71428571428571
N Pooran,"Sawai Mansingh Stadium, Jaipur",34.666666666666664,146.19918699186994
N Pooran,Sharjah Cricket Stadium,8.8,244.40476190476187
N Pooran,Sheikh Zayed Stadium,21.0,150.1851851851852
N Pooran,"Wankhede Stadium, Mumbai",19.555555555555557,107.72913867741454
N Pooran,"Zayed Cricket Stadium, Abu Dhabi",2.0,66.66666666666666
N Rana,Arun Jaitley Stadium,4.5,82.14285714285714
N Rana,"Arun Jaitley Stadium, Delhi",27.5,119.64285714285717
N Rana,"Barsapara Cricket Stadium, Guwahati",44.5,156.94444444444446
N Rana,"Brabourne Stadium, Mumbai",34.0,154.54545454545453
N Rana,"Dr DY Patil Sports Academy, Mumbai",24.25,158.71628371628373
N Rana,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25.0,89.28571428571429
N Rana,Dubai International Cricket Stadium,27.5,86.6690855842254
N Rana,Eden Gardens,32.142857142857146,122.32052125962237
N Rana,"Eden Gardens, Kolkata",25.555555555555557,116.08356300475023
N Rana,Green Park,70.0,200.0
N Rana,Holkar Cricket Stadium,36.5,228.67647058823525
N Rana,M Chinnaswamy Stadium,10.0,75.2840909090909
N Rana,"M Chinnaswamy Stadium, Bengaluru",38.0,177.9220779220779
N Rana,M.Chinnaswamy Stadium,26.0,155.43478260869566
N Rana,MA Chidambaram Stadium,8.0,57.14285714285714
N Rana,"MA Chidambaram Stadium, Chepauk, Chennai",53.0,139.32888919591048
N Rana,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",12.0,171.42857142857142
N Rana,Maharashtra Cricket Association Stadium,34.0,121.42857142857142
N Rana,"Maharashtra Cricket Association Stadium, Pune",12.0,98.32251082251082
N Rana,"Narendra Modi Stadium, Ahmedabad",15.25,78.3764367816092
N Rana,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",24.0,141.1764705882353
N Rana,Rajiv Gandhi International Stadium,9.0,120.0
N Rana,"Rajiv Gandhi International Stadium, Uppal",9.0,81.81818181818183
N Rana,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",26.5,138.75
N Rana,Saurashtra Cricket Association Stadium,19.0,118.75
N Rana,Sawai Mansingh Stadium,35.0,129.62962962962962
N Rana,"Sawai Mansingh Stadium, Jaipur",6.25,199.02597402597402
N Rana,Sharjah Cricket Stadium,21.571428571428573,115.54212454212454
N Rana,Sheikh Zayed Stadium,22.0,106.812106918239
N Rana,Wankhede Stadium,28.333333333333332,120.79917032024312
N Rana,"Wankhede Stadium, Mumbai",23.142857142857142,91.28377346024406
N Rana,"Zayed Cricket Stadium, Abu Dhabi",21.0,193.51851851851853
N Wadhera,"Arun Jaitley Stadium, Delhi",4.0,200.0
N Wadhera,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",35.0,121.39837398373983
N Wadhera,"Eden Gardens, Kolkata",3.0,100.0
N Wadhera,"Himachal Pradesh Cricket Association Stadium, Dharamsala",16.0,177.77777777777777
N Wadhera,"M Chinnaswamy Stadium, Bengaluru",27.0,167.6113360323887
N Wadhera,"MA Chidambaram Stadium, Chepauk, Chennai",30.666666666666668,161.27450980392157
N Wadhera,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",18.8,116.91056910569105
N Wadhera,"Narendra Modi Stadium, Ahmedabad",26.75,143.16502463054186
N Wadhera,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27.0,122.72727272727272
N Wadhera,"Sawai Mansingh Stadium, Jaipur",34.25,148.33896396396395
N Wadhera,"Wankhede Stadium, Mumbai",13.333333333333334,101.62337662337661
NLTC Perera,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,20.0,147.52747252747253
NLTC Perera,Eden Gardens,24.5,131.0909090909091
NLTC Perera,Feroz Shah Kotla,7.5,160.7142857142857
NLTC Perera,M Chinnaswamy Stadium,27.0,174.45652173913044
NLTC Perera,Maharashtra Cricket Association Stadium,12.0,140.11752136752136
NLTC Perera,Nehru Stadium,22.0,95.65217391304348
NLTC Perera,"Punjab Cricket Association IS Bindra Stadium, Mohali",8.0,88.88888888888889
NLTC Perera,"Punjab Cricket Association Stadium, Mohali",32.0,168.42105263157893
NLTC Perera,"Rajiv Gandhi International Stadium, Uppal",17.666666666666668,137.24164724164726
NLTC Perera,Sawai Mansingh Stadium,2.5,62.5
NLTC Perera,Subrata Roy Sahara Stadium,0.0,0.0
NLTC Perera,Wankhede Stadium,3.0,60.0
NV Ojha,Brabourne Stadium,10.0,116.66666666666666
NV Ojha,De Beers Diamond Oval,8.0,57.14285714285714
NV Ojha,Dr DY Patil Sports Academy,11.0,122.22222222222224
NV Ojha,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15.5,141.41129032258064
NV Ojha,Dubai International Cricket Stadium,10.0,250.0
NV Ojha,Eden Gardens,13.166666666666666,75.81027667984189
NV Ojha,Feroz Shah Kotla,11.8,117.62299590407576
NV Ojha,Himachal Pradesh Cricket Association Stadium,16.5,91.66666666666667
NV Ojha,JSCA International Stadium Complex,19.0,105.55555555555556
NV Ojha,Kingsmead,30.333333333333332,113.88888888888887
NV Ojha,M Chinnaswamy Stadium,14.5,104.52926702926703
NV Ojha,"MA Chidambaram Stadium, Chepauk",28.8,131.25637325637325
NV Ojha,Nehru Stadium,0.0,0.0
NV Ojha,OUTsurance Oval,9.0,52.94117647058824
NV Ojha,"Punjab Cricket Association Stadium, Mohali",20.5,126.06837606837607
NV Ojha,Rajiv Gandhi International Stadium,1.0,25.0
NV Ojha,"Rajiv Gandhi International Stadium, Uppal",20.11764705882353,115.60224089635854
