matchid,date,inning,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,career_strike_rate,form_runs_last_5,form_runs_last_10,form_sr_last_5,matches_vs_opponent,avg_runs_vs_opponent,is_first_innings,is_rookie,target_runs
829711,2015-04-11,1,bb mccullum,chennai super kings,sunrisers hyderabad,52,6,9,0,184.6153846153846,63,25.26984126984127,123.02936630602781,15.2,21.5,132.68531468531464,6,36.166666666666664,1,0,96
829729,2015-04-17,2,bb mccullum,chennai super kings,mumbai indians,19,6,2,1,236.84210526315786,64,26.375,125.40861812778603,30.6,25.5,140.37762237762234,9,19.0,0,0,45
829735,2015-04-19,1,bb mccullum,chennai super kings,rajasthan royals,7,3,0,1,171.42857142857142,65,26.661538461538463,126.95970695970695,34.0,26.8,164.4127100969206,7,40.42857142857143,1,0,12
829745,2015-04-22,1,bb mccullum,chennai super kings,royal challengers bangalore,6,1,0,1,66.66666666666666,66,26.439393939393938,127.1865889212828,33.6,24.8,173.2438789280894,8,9.0,1,0,4
829753,2015-04-25,1,bb mccullum,chennai super kings,punjab kings,41,8,2,1,143.90243902439025,67,26.104477611940297,126.92307692307692,32.2,23.9,171.9105455947561,7,57.57142857142857,1,0,59
829765,2015-04-28,1,bb mccullum,chennai super kings,kolkata knight riders,14,3,1,1,135.71428571428572,68,26.58823529411765,127.4136715997181,43.2,29.2,160.69103339963414,4,61.75,1,0,19
829723,2015-04-30,1,bb mccullum,chennai super kings,kolkata knight riders,11,3,3,1,290.90909090909093,69,26.47826086956522,127.49476622470341,27.8,29.2,150.91081361941437,5,25.4,1,0,32
829773,2015-05-02,2,bb mccullum,chennai super kings,sunrisers hyderabad,5,3,0,1,240.0,70,26.557142857142857,128.73961218836564,25.2,29.6,161.72421074860097,7,22.714285714285715,0,0,12
829779,2015-05-04,1,bb mccullum,chennai super kings,royal challengers bangalore,15,4,0,1,133.33333333333331,71,26.35211267605634,129.12353347135956,25.2,29.4,175.4384964628867,9,20.333333333333332,1,0,20
829789,2015-05-08,1,bb mccullum,chennai super kings,mumbai indians,11,3,1,1,209.0909090909091,72,26.26388888888889,129.16666666666669,28.4,30.3,188.77182979622003,10,42.3,1,0,23
829797,2015-05-10,1,bb mccullum,chennai super kings,rajasthan royals,60,7,3,1,125.0,73,26.21917808219178,129.76271186440678,21.2,32.2,201.8095238095238,8,38.25,1,0,75
829801,2015-05-12,1,bb mccullum,chennai super kings,delhi capitals,21,1,0,1,52.38095238095239,74,26.87837837837838,129.57654723127035,32.4,30.1,199.66666666666666,11,13.363636363636363,1,0,11
829809,2015-05-16,2,bb mccullum,chennai super kings,punjab kings,6,1,0,1,100.0,75,26.666666666666668,128.53470437017995,28.2,26.7,151.96103896103892,8,28.5,0,0,6
980905,2016-04-11,2,bb mccullum,defunct_gujarat_lions,punjab kings,2,0,0,1,0.0,76,26.394736842105264,128.42509603072983,27.0,26.1,123.96103896103894,9,28.11111111111111,0,0,0
980911,2016-04-14,2,bb mccullum,defunct_gujarat_lions,rising pune supergiants,31,3,3,1,158.06451612903226,77,26.051948051948052,128.26086956521738,23.0,25.7,97.29437229437227,0,0.0,0,0,49
980917,2016-04-16,2,bb mccullum,defunct_gujarat_lions,mumbai indians,4,0,1,1,150.0,78,26.346153846153847,128.8401253918495,28.2,24.7,87.08909370199692,11,4.454545454545454,0,0,6
980929,2016-04-21,1,bb mccullum,defunct_gujarat_lions,sunrisers hyderabad,17,1,1,1,105.88235294117648,79,26.088607594936708,128.89305816135084,14.4,23.4,92.0890937019969,8,39.0,1,0,18
980937,2016-04-24,2,bb mccullum,defunct_gujarat_lions,royal challengers bangalore,23,4,2,1,165.2173913043478,80,25.9875,128.6509900990099,15.8,22.0,102.78937381404174,10,20.1,0,0,38
980945,2016-04-27,1,bb mccullum,defunct_gujarat_lions,delhi capitals,36,6,3,1,166.66666666666669,81,26.135802469135804,129.1641244661379,22.2,24.6,115.83285207491129,12,38.416666666666664,1,0,60
980949,2016-04-29,2,bb mccullum,defunct_gujarat_lions,rising pune supergiants,19,4,2,1,194.73684210526315,82,26.548780487804876,129.97014925373134,34.2,28.6,149.16618540824462,1,288.0,0,0,37
980955,2016-05-01,2,bb mccullum,defunct_gujarat_lions,punjab kings,3,0,0,1,33.33333333333333,83,26.674698795180724,130.6965761511216,31.8,30.0,156.5006506034908,10,8.6,0,0,1
980961,2016-05-03,1,bb mccullum,defunct_gujarat_lions,delhi capitals,4,0,0,1,25.0,84,26.36904761904762,130.52445492044785,30.8,22.6,133.16731727015744,13,19.53846153846154,1,0,1
980967,2016-05-06,1,bb mccullum,defunct_gujarat_lions,sunrisers hyderabad,18,0,0,1,33.33333333333333,85,26.070588235294117,130.27630805408583,27.4,21.6,116.99084668192215,9,32.111111111111114,1,0,6
980975,2016-05-08,2,bb mccullum,defunct_gujarat_lions,kolkata knight riders,24,3,2,1,120.83333333333333,86,25.837209302325583,129.26119837114604,21.0,21.6,90.61403508771927,6,34.5,0,0,29
980987,2016-05-14,2,bb mccullum,defunct_gujarat_lions,royal challengers bangalore,13,2,0,1,84.61538461538461,87,25.873563218390803,129.14515203671832,14.8,24.5,81.4473684210526,11,17.09090909090909,0,0,11
981001,2016-05-19,2,bb mccullum,defunct_gujarat_lions,kolkata knight riders,2,0,1,1,300.0,88,25.704545454545453,128.81548974943053,9.6,20.7,59.42307692307689,7,67.42857142857143,0,0,6
981007,2016-05-21,2,bb mccullum,defunct_gujarat_lions,mumbai indians,26,8,1,1,180.76923076923077,89,25.48314606741573,129.01023890784984,10.6,20.7,112.75641025641023,12,16.166666666666668,0,0,47
981013,2016-05-24,1,bb mccullum,defunct_gujarat_lions,royal challengers bangalore,4,0,0,1,25.0,90,25.72222222222222,129.7645739910314,19.8,23.6,143.9102564102564,12,29.916666666666668,1,0,1
981017,2016-05-27,1,bb mccullum,defunct_gujarat_lions,sunrisers hyderabad,27,4,0,1,103.7037037037037,91,25.45054945054945,129.53020134228188,18.8,19.9,142.2435897435897,10,47.3,1,0,28
1082593,2017-04-07,1,bb mccullum,defunct_gujarat_lions,kolkata knight riders,23,4,2,1,147.82608695652172,92,25.47826086956522,129.1460055096419,18.6,16.7,138.8176638176638,8,29.375,1,0,34
1082596,2017-04-09,1,bb mccullum,defunct_gujarat_lions,sunrisers hyderabad,10,0,0,1,50.0,93,25.56989247311828,129.37976060935802,23.2,16.4,151.4598042858912,11,20.727272727272727,1,0,5
1082603,2017-04-14,2,bb mccullum,defunct_gujarat_lions,rising pune supergiants,32,5,3,1,153.125,94,25.351063829787233,128.95021645021646,23.0,16.8,101.45980428589121,2,120.0,0,0,49
1082606,2017-04-16,1,bb mccullum,defunct_gujarat_lions,mumbai indians,42,6,3,1,147.61904761904762,95,25.6,129.36170212765958,23.4,21.6,95.93095813204506,13,10.384615384615385,1,0,62
1082610,2017-04-18,2,bb mccullum,defunct_gujarat_lions,royal challengers bangalore,44,2,7,1,163.63636363636365,96,25.979166666666668,129.76066597294485,35.6,27.2,120.45476765585458,13,32.38461538461539,0,0,72
1082613,2017-04-21,2,bb mccullum,defunct_gujarat_lions,kolkata knight riders,16,4,1,1,181.25,97,26.45360824742268,130.51881993896234,44.4,31.5,132.44129964238658,9,60.55555555555556,0,0,29
1082616,2017-04-23,2,bb mccullum,defunct_gujarat_lions,punjab kings,6,1,0,1,100.0,98,26.479591836734695,130.92835519677092,43.4,33.3,139.1260822510822,11,23.363636363636363,0,0,6
1082621,2017-04-27,2,bb mccullum,defunct_gujarat_lions,royal challengers bangalore,6,0,0,1,50.0,99,26.272727272727273,130.83501006036218,43.6,33.3,149.1260822510822,14,18.571428571428573,0,0,3
1082625,2017-04-29,1,bb mccullum,defunct_gujarat_lions,mumbai indians,1,0,0,0,100.0,100,26.04,130.59177532597795,34.4,28.9,128.5010822510822,14,39.142857142857146,1,0,1
1082629,2017-05-01,1,bb mccullum,defunct_gujarat_lions,rising pune supergiants,26,5,1,1,150.0,101,25.792079207920793,130.5764411027569,22.2,28.9,118.9772727272727,3,140.66666666666666,1,0,39
1082632,2017-05-04,1,bb mccullum,defunct_gujarat_lions,delhi capitals,3,0,0,1,33.33333333333333,102,25.92156862745098,130.82632360217715,15.6,30.0,116.24999999999997,14,12.428571428571429,1,0,1
1136563,2018-04-08,1,bb mccullum,royal challengers bangalore,kolkata knight riders,27,6,2,1,159.25925925925927,103,25.679611650485437,130.6818181818182,10.0,26.7,86.66666666666666,10,29.0,1,0,43
1136568,2018-04-13,2,bb mccullum,royal challengers bangalore,punjab kings,1,0,0,1,0.0,104,25.846153846153847,131.0580204778157,17.4,30.5,98.5185185185185,12,25.0,0,0,0
1136571,2018-04-15,2,bb mccullum,royal challengers bangalore,rajasthan royals,4,1,0,1,100.0,105,25.6,130.99415204678363,16.8,25.6,88.5185185185185,9,28.88888888888889,0,0,4
1136589,2018-04-29,1,bb mccullum,royal challengers bangalore,kolkata knight riders,28,4,2,1,135.71428571428572,106,25.39622641509434,130.93385214007782,17.4,19.8,88.5185185185185,11,13.727272727272727,1,0,38
1136591,2018-05-01,1,bb mccullum,royal challengers bangalore,mumbai indians,25,4,2,1,148.0,107,25.514018691588785,130.99808061420347,17.2,16.4,85.66137566137564,15,22.533333333333335,1,0,37
1136595,2018-05-05,1,bb mccullum,royal challengers bangalore,chennai super kings,3,1,0,1,166.66666666666669,108,25.62037037037037,131.19962067330488,24.4,17.2,108.59470899470898,8,57.375,1,0,5
548348,2012-05-01,1,bb samantray,sunrisers hyderabad,defunct_pune_warriors,2,0,0,0,100.0,0,0.0,131.25,19.75,18.444444444444443,95.92857142857142,0,0.0,1,1,2
598048,2013-04-09,1,bb samantray,sunrisers hyderabad,royal challengers bangalore,2,0,0,0,100.0,1,2.0,100.0,20.25,18.333333333333332,120.9285714285714,0,0.0,1,1,2
598018,2013-04-17,1,bb samantray,sunrisers hyderabad,defunct_pune_warriors,37,3,1,1,100.0,2,2.0,100.0,19.75,18.444444444444443,120.9285714285714,1,2.0,1,1,37
598021,2013-04-19,2,bb samantray,sunrisers hyderabad,punjab kings,12,1,0,1,83.33333333333334,3,13.666666666666666,100.0,19.5,18.22222222222222,111.99999999999997,0,0.0,0,1,10
598056,2013-05-11,1,bb samantray,sunrisers hyderabad,punjab kings,1,0,0,1,0.0,4,12.75,96.22641509433963,12.75,19.22222222222222,95.83333333333331,1,10.0,1,1,0
598065,2013-05-17,1,bb samantray,sunrisers hyderabad,rajasthan royals,45,6,1,1,122.22222222222223,5,10.2,94.44444444444444,10.2,14.444444444444445,76.66666666666666,0,0.0,1,0,55
598069,2013-05-19,2,bb samantray,sunrisers hyderabad,kolkata knight riders,2,1,0,0,250.0,6,17.666666666666668,107.07070707070707,20.8,20.555555555555557,81.11111111111109,0,0.0,0,0,5
598071,2013-05-22,1,bb samantray,sunrisers hyderabad,rajasthan royals,11,2,0,1,127.27272727272727,7,15.857142857142858,109.9009900990099,21.4,20.666666666666668,111.11111111111109,1,5.0,1,0,14
980979,2016-05-10,1,bb sran,sunrisers hyderabad,rising pune supergiants,1,0,0,0,100.0,0,0.0,111.60714285714286,17.5,18.5,113.88888888888886,0,0.0,1,1,1
980983,2016-05-12,1,bb sran,sunrisers hyderabad,delhi capitals,1,0,0,0,100.0,1,1.0,100.0,15.25,14.0,118.05555555555551,0,0.0,1,1,1
981009,2016-05-22,2,bb sran,sunrisers hyderabad,kolkata knight riders,2,0,0,0,100.0,2,1.0,100.0,15.5,12.555555555555555,143.05555555555551,0,0.0,0,1,2
1136582,2018-04-23,1,bb sran,punjab kings,delhi capitals,1,0,0,0,0.0,3,1.3333333333333333,100.0,2.25,12.555555555555555,137.49999999999997,1,2.0,1,1,0
1136585,2018-04-26,2,bb sran,punjab kings,sunrisers hyderabad,5,0,0,1,40.0,4,1.0,80.0,1.0,12.333333333333334,74.99999999999997,0,0.0,0,1,2
1136604,2018-05-12,2,bb sran,punjab kings,kolkata knight riders,1,0,0,0,100.0,5,1.2,60.0,1.2,8.444444444444445,67.99999999999997,1,2.0,0,0,1
1178422,2019-04-28,2,bb sran,mumbai indians,kolkata knight riders,3,0,0,0,100.0,6,1.1666666666666667,63.63636363636363,1.2,7.444444444444445,67.99999999999997,2,1.5,0,0,3
734011,2014-05-15,1,bcj cutting,rajasthan royals,delhi capitals,6,0,1,0,133.33333333333331,0,0.0,71.42857142857143,1.25,8.375,59.99999999999997,0,0.0,1,1,8
980991,2016-05-15,2,bcj cutting,sunrisers hyderabad,punjab kings,11,0,2,0,163.63636363636365,1,8.0,133.33333333333331,2.75,2.5,68.3333333333333,0,0.0,0,1,18
981015,2016-05-25,1,bcj cutting,sunrisers hyderabad,kolkata knight riders,1,0,0,1,0.0,2,13.0,152.94117647058823,7.25,4.125,109.24242424242422,0,0.0,1,1,0
981017,2016-05-27,2,bcj cutting,sunrisers hyderabad,defunct_gujarat_lions,7,1,0,1,114.28571428571428,3,8.666666666666666,144.44444444444443,6.75,3.6666666666666665,99.24242424242422,0,0.0,0,1,8
981019,2016-05-29,1,bcj cutting,sunrisers hyderabad,royal challengers bangalore,12,2,4,0,283.33333333333337,4,8.5,136.0,8.5,4.444444444444445,102.81385281385278,0,0.0,1,1,34
1082591,2017-04-05,1,bcj cutting,sunrisers hyderabad,royal challengers bangalore,6,0,2,0,266.66666666666663,5,13.6,183.7837837837838,13.6,8.11111111111111,138.9177489177489,1,34.0,1,0,16
1082600,2017-04-12,1,bcj cutting,sunrisers hyderabad,mumbai indians,7,4,0,1,257.14285714285717,6,14.0,195.3488372093023,15.2,9.666666666666666,165.58441558441558,0,0.0,1,0,18
1082604,2017-04-15,2,bcj cutting,sunrisers hyderabad,kolkata knight riders,9,1,1,1,155.55555555555557,7,14.571428571428571,204.0,15.2,11.666666666666666,184.28571428571428,1,18.0,0,0,14
1136567,2018-04-12,1,bcj cutting,mumbai indians,sunrisers hyderabad,9,1,0,1,100.0,8,14.5,196.61016949152543,18.0,13.0,215.39682539682536,0,0.0,1,0,9
1136591,2018-05-01,2,bcj cutting,mumbai indians,royal challengers bangalore,6,1,1,0,200.0,9,13.88888888888889,183.8235294117647,18.2,13.88888888888889,212.5396825396825,2,4.5,0,0,12
1136601,2018-05-09,1,bcj cutting,mumbai indians,kolkata knight riders,9,1,3,1,266.66666666666663,10,13.7,185.13513513513513,13.8,13.7,195.87301587301585,2,31.0,1,0,24
1136607,2018-05-13,1,bcj cutting,mumbai indians,rajasthan royals,6,0,1,0,166.66666666666669,11,14.636363636363637,193.97590361445782,15.4,15.3,195.87301587301585,0,0.0,1,0,10
1136610,2018-05-16,1,bcj cutting,mumbai indians,punjab kings,7,0,0,1,57.14285714285714,12,14.25,192.13483146067415,13.8,14.5,177.77777777777777,1,10.0,1,0,4
1136615,2018-05-20,2,bcj cutting,mumbai indians,delhi capitals,20,2,3,1,185.0,13,13.461538461538462,182.29166666666669,11.8,14.9,158.09523809523807,1,22.0,0,0,37
1175358,2019-03-24,2,bcj cutting,mumbai indians,delhi capitals,4,0,0,1,75.0,14,15.142857142857142,182.75862068965517,17.4,17.8,175.09523809523807,2,22.5,0,0,3
1178409,2019-04-18,1,bcj cutting,mumbai indians,delhi capitals,4,0,0,1,50.0,15,14.333333333333334,179.16666666666669,15.6,14.7,150.09523809523807,3,16.0,1,0,2
1178411,2019-04-20,1,bcj cutting,mumbai indians,rajasthan royals,8,1,1,0,137.5,16,13.5625,175.0,11.2,13.3,106.76190476190474,1,50.0,1,0,11
734025,2014-05-21,1,be hendricks,punjab kings,mumbai indians,1,0,0,1,0.0,0,0.0,172.72727272727272,11.5,12.777777777777779,91.78571428571426,0,0.0,1,1,0
829809,2015-05-16,1,be hendricks,punjab kings,chennai super kings,2,0,0,0,50.0,1,0.0,0.0,10.5,11.222222222222221,77.49999999999997,0,0.0,1,1,1
419117,2010-03-19,2,bipul sharma,punjab kings,sunrisers hyderabad,6,1,0,0,133.33333333333331,0,0.0,33.33333333333333,1.6666666666666667,11.5,41.666666666666636,0,0.0,0,1,8
419143,2010-04-07,1,bipul sharma,punjab kings,rajasthan royals,1,0,0,0,100.0,1,8.0,133.33333333333331,3.3333333333333335,11.0,61.111111111111065,0,0.0,1,1,1
501234,2011-04-30,1,bipul sharma,punjab kings,kolkata knight riders,12,1,0,0,133.33333333333331,2,4.5,128.57142857142858,3.0,8.125,77.77777777777773,0,0.0,1,1,16
501237,2011-05-02,2,bipul sharma,punjab kings,mumbai indians,2,0,0,1,50.0,3,8.333333333333334,131.57894736842107,6.25,8.875,91.66666666666663,0,0.0,0,1,1
501251,2011-05-10,1,bipul sharma,punjab kings,mumbai indians,4,0,0,0,150.0,4,6.5,123.80952380952381,6.5,8.5,104.16666666666663,1,1.0,1,1,6
548309,2012-04-06,2,bipul sharma,punjab kings,rajasthan royals,13,2,0,1,138.46153846153845,5,6.4,128.0,6.4,4.625,113.3333333333333,1,7.0,0,0,18
548313,2012-04-08,2,bipul sharma,punjab kings,defunct_pune_warriors,18,3,2,0,194.44444444444443,6,8.333333333333334,131.57894736842107,8.4,6.5,114.35897435897432,0,0.0,0,0,35
548323,2012-04-15,1,bipul sharma,punjab kings,kolkata knight riders,11,0,1,1,109.09090909090908,7,12.142857142857142,151.78571428571428,15.2,10.625,133.24786324786322,1,35.0,1,0,12
548343,2012-04-28,1,bipul sharma,punjab kings,chennai super kings,5,1,0,0,140.0,8,12.125,144.77611940298507,14.4,10.777777777777779,128.39937839937835,0,0.0,1,0,7
829781,2015-05-04,2,bipul sharma,sunrisers hyderabad,kolkata knight riders,2,0,0,1,50.0,9,11.555555555555555,144.44444444444443,15.6,11.555555555555555,146.39937839937838,2,3.5,0,0,1
980943,2016-04-26,1,bipul sharma,sunrisers hyderabad,rising pune supergiants,5,0,0,0,100.0,10,10.5,141.89189189189187,14.6,10.5,126.39937839937838,0,0.0,1,0,5
981015,2016-05-25,1,bipul sharma,sunrisers hyderabad,kolkata knight riders,5,0,2,0,260.0,11,10.0,139.24050632911394,12.0,10.2,118.70707070707067,3,1.6666666666666667,1,0,13
981017,2016-05-27,2,bipul sharma,sunrisers hyderabad,defunct_gujarat_lions,11,0,3,0,245.45454545454547,12,10.25,146.42857142857142,7.6,11.4,131.8181818181818,0,0.0,0,0,27
981019,2016-05-29,1,bipul sharma,sunrisers hyderabad,royal challengers bangalore,3,1,0,1,166.66666666666669,13,11.538461538461538,157.89473684210526,10.6,12.5,159.09090909090907,0,0.0,1,0,5
1082604,2017-04-15,2,bipul sharma,sunrisers hyderabad,kolkata knight riders,14,2,1,0,150.0,14,11.071428571428571,158.16326530612247,10.2,12.9,164.4242424242424,4,1.25,0,0,21
1082634,2017-05-06,2,bipul sharma,sunrisers hyderabad,rising pune supergiants,7,0,0,1,114.28571428571428,15,11.733333333333333,157.14285714285714,14.2,14.4,184.4242424242424,1,63.0,0,0,8
1082648,2017-05-17,1,bipul sharma,sunrisers hyderabad,kolkata knight riders,3,0,0,0,66.66666666666666,16,11.5,154.62184873949582,14.8,13.4,187.28138528138524,5,2.6,1,0,2
501222,2011-04-22,1,bj haddin,kolkata knight riders,royal challengers bangalore,11,2,1,1,163.63636363636365,0,0.0,152.45901639344262,15.25,11.0,169.10173160173156,0,0.0,1,1,18
336000,2008-05-01,2,bj hodge,kolkata knight riders,rajasthan royals,3,0,0,0,33.33333333333333,0,0.0,163.63636363636365,11.333333333333334,10.875,143.65079365079362,0,0.0,0,1,1
336003,2008-05-03,2,bj hodge,kolkata knight riders,punjab kings,3,0,0,1,33.33333333333333,1,1.0,33.33333333333333,10.0,10.125,99.20634920634916,0,0.0,0,1,1
336010,2008-05-08,1,bj hodge,kolkata knight riders,royal challengers bangalore,9,1,0,1,66.66666666666666,2,1.0,33.33333333333333,3.3333333333333335,10.125,60.317460317460274,0,0.0,1,1,6
392184,2009-04-19,1,bj hodge,kolkata knight riders,sunrisers hyderabad,34,4,0,1,91.17647058823529,3,2.6666666666666665,53.333333333333336,2.6666666666666665,10.25,44.4444444444444,0,0.0,1,1,31
392186,2009-04-21,2,bj hodge,kolkata knight riders,punjab kings,14,0,0,0,71.42857142857143,4,9.75,79.59183673469387,9.75,12.5,56.127450980392126,1,31.0,0,1,10
392190,2009-04-23,2,bj hodge,kolkata knight riders,rajasthan royals,7,0,0,1,71.42857142857143,5,9.8,77.77777777777779,9.8,10.375,59.18767507002799,1,11.0,0,0,5
392197,2009-04-27,2,bj hodge,kolkata knight riders,mumbai indians,21,3,0,1,114.28571428571428,6,9.0,77.14285714285715,10.6,10.375,66.8067226890756,0,0.0,0,0,24
392199,2009-04-29,1,bj hodge,kolkata knight riders,royal challengers bangalore,14,2,1,1,121.42857142857142,7,11.142857142857142,85.71428571428571,15.2,10.75,82.99719887955179,1,24.0,1,0,17
392203,2009-05-01,2,bj hodge,kolkata knight riders,mumbai indians,56,5,3,1,123.21428571428572,8,11.875,90.47619047619048,17.4,11.875,93.94957983193275,1,23.0,0,0,69
392207,2009-05-03,1,bj hodge,kolkata knight riders,punjab kings,43,10,1,0,162.7906976744186,9,18.22222222222222,101.86335403726707,25.0,18.22222222222222,100.35714285714283,2,46.5,1,0,70
392211,2009-05-05,1,bj hodge,kolkata knight riders,delhi capitals,18,0,0,0,55.55555555555556,10,23.4,114.70588235294117,37.0,23.4,118.62956810631226,0,0.0,1,0,10
392219,2009-05-10,1,bj hodge,kolkata knight riders,delhi capitals,2,0,0,0,0.0,11,22.181818181818183,109.90990990990991,38.0,24.3,115.4549649317091,1,10.0,1,0,0
392228,2009-05-16,1,bj hodge,kolkata knight riders,sunrisers hyderabad,40,5,0,1,117.5,12,20.333333333333332,108.92857142857142,33.2,24.2,92.59782207456624,1,10.0,1,0,47
392231,2009-05-18,2,bj hodge,kolkata knight riders,chennai super kings,44,4,4,0,161.36363636363635,13,22.384615384615383,110.22727272727273,39.2,28.3,91.81210778885195,0,0.0,0,0,71
392233,2009-05-20,2,bj hodge,kolkata knight riders,rajasthan royals,8,1,0,1,75.0,14,25.857142857142858,117.53246753246754,39.6,32.3,99.44197791872207,2,35.5,0,0,6
419106,2010-03-12,1,bj hodge,kolkata knight riders,sunrisers hyderabad,9,1,1,1,144.44444444444443,15,24.533333333333335,116.45569620253164,26.8,31.9,81.88383838383837,2,6.0,1,0,13
419109,2010-03-14,2,bj hodge,kolkata knight riders,royal challengers bangalore,42,7,0,1,116.66666666666667,16,23.8125,117.23076923076923,27.4,32.7,99.66161616161614,2,45.5,0,0,49
419113,2010-03-16,2,bj hodge,kolkata knight riders,chennai super kings,2,0,0,1,0.0,17,25.294117647058822,117.16621253405994,37.2,35.2,122.99494949494947,1,72.0,0,0,0
