player,match_id,date,team,opponent,venue,city,season,runs,balls_faced,boundaries,got_out,innings,strike_rate,batting_first,target_runs,target_balls_faced,target_strike_rate,next_opponent,next_venue,runs_last_3,runs_last_5,runs_last_10,balls_faced_last_3,balls_faced_last_5,balls_faced_last_10,strike_rate_last_3,strike_rate_last_5,strike_rate_last_10,boundaries_last_3,boundaries_last_5,boundaries_last_10,career_runs,career_matches,career_avg_runs,career_total_balls,career_strike_rate,career_boundaries,career_boundary_percentage,career_dismissals,venue_runs_avg,venue_strike_rate_avg,venue_matches_played,venue_familiar,vs_opponent_runs_avg,vs_opponent_strike_rate_avg,vs_opponent_matches,is_home_match,days_since_last_match,season_matches,form_indicator,performance_trend,runs_std_last_10,consistency_score,boundary_dependency,momentum_score,experience_level
Ishan Kishan,1473505,2025-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,2025,29,20,5,1,1,145.0,1,0.0,0.0,0.0,unknown,unknown,47.333333333333336,37.4,21.9,31.0,26.2,16.4,132.43464052287578,110.34313725490196,96.9810924369748,5.666666666666667,4.6,2.6,2969.0,112,26.508928571428573,2149.0,138.15728245695672,417.0,19.404374127501164,100.0,14.0,116.66666666666669,1.0,0,31.33333333333333,127.9244277228148,12.0,0,2.0,12,-7.786461925108715,4.800000000000001,29.350184553650315,0.0,0.4634353174338501,20.880000000000003,veteran
MK Pandey,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,37,23,5,1,2,160.8695652173913,0,0.0,0.0,0.0,unknown,unknown,32.333333333333336,24.8,23.1,24.0,20.8,19.9,134.7619047619048,99.47783251231527,90.45317170153436,3.0,2.4,2.2,3914.0,159,24.61635220125786,3216.0,121.7039800995025,451.0,14.02363184079602,133.0,0.0,0.0,0.0,0,25.071428571428573,106.7501662837254,14.0,0,18.0,2,-7.326805800536549,-1.5466666666666673,17.990429554503574,0.13345223842555148,0.355058818216713,18.734666666666666,veteran
Q de Kock,1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2025,9,13,0,1,2,69.23076923076923,0,0.0,0.0,0.0,unknown,unknown,13.333333333333334,8.4,16.5,9.333333333333334,7.4,11.9,123.33333333333331,84.0,111.56830601092898,1.6666666666666667,1.0,2.4,3303.0,114,28.973684210526315,2452.0,134.70636215334423,459.0,18.71941272430669,107.0,55.0,130.95238095238096,1.0,0,28.857142857142858,105.2895369109291,14.0,0,40.0,7,-8.180974516971258,1.4400000000000006,29.20140788082348,0.0,0.2110144927536232,19.908,veteran
TM Head,1473505,2025-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,2025,76,40,12,1,1,190.0,1,0.0,0.0,0.0,unknown,unknown,18.666666666666668,16.8,23.1,14.0,14.8,15.7,137.9166666666667,102.75,140.95357857857857,3.6666666666666665,2.8,4.1,1070.0,36,29.72222222222222,627.0,170.65390749601278,169.0,26.953748006379584,32.0,48.0,171.42857142857142,1.0,0,0.0,0.0,0.0,0,2.0,11,-7.6410124352771405,-3.9666666666666686,20.074583156043094,0.08463471439728838,0.5959133126934985,23.430666666666667,intermediate
H Klaasen,1473505,2025-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,2025,105,38,16,0,1,276.3157894736842,1,0.0,0.0,0.0,unknown,unknown,31.33333333333333,34.4,32.2,19.666666666666668,22.2,21.0,160.0834350834351,145.8227883227883,149.87402131751975,3.6666666666666665,4.6,4.2,1375.0,44,31.25,825.0,166.66666666666669,171.0,20.727272727272727,36.0,10.0,100.0,2.0,0,37.0,283.06451612903226,2.0,0,2.0,12,3.357974772438754,2.2399999999999993,17.28068928666393,0.4783850598035432,0.5241954098938373,34.048,intermediate
JC Buttler,1473504,2025-05-25,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,5,7,0,1,2,71.42857142857143,0,0.0,0.0,0.0,unknown,unknown,42.333333333333336,43.6,44.0,27.33333333333333,26.2,26.6,155.80580580580576,167.59719585806542,146.3080810385158,5.333333333333333,6.2,6.4,4116.0,118,34.88135593220339,2742.0,150.109409190372,593.0,21.62654996353027,105.0,30.916666666666668,119.72745426321784,12.0,1,27.214285714285715,105.95269171237692,14.0,1,3.0,12,13.128392979452084,7.619999999999999,28.27641341393132,0.3498312560974128,0.42737878787878786,48.692,veteran
S Dube,1473504,2025-05-25,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,17,8,2,1,1,212.5,1,0.0,0.0,0.0,unknown,unknown,30.666666666666668,22.0,29.4,24.666666666666668,17.8,22.8,211.4583333333333,173.54166666666666,152.58548850574712,3.333333333333333,2.6,3.4,1842.0,74,24.89189189189189,1282.0,143.6817472698908,228.0,17.784711388455538,60.0,0.0,0.0,0.0,0,17.833333333333332,110.4945054945055,6.0,0,5.0,13,2.0861276532451525,-2.886666666666666,16.814015317915928,0.3849994955210231,0.4983911513323278,24.950666666666667,experienced
Abhishek Sharma,1473505,2025-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,2025,32,16,6,1,1,200.0,1,0.0,0.0,0.0,unknown,unknown,55.66666666666666,35.0,37.7,25.666666666666668,17.4,19.2,229.3292682926829,157.59756097560975,143.77893921796365,8.666666666666666,5.4,6.2,1784.0,73,24.438356164383563,1092.0,163.36996336996336,269.0,24.633699633699635,66.0,13.0,130.0,1.0,0,32.5,196.50349650349648,2.0,0,2.0,12,17.580880852582904,10.546666666666667,44.43984698443504,0.0,0.5348777990353264,39.19733333333333,experienced
RA Jadeja,1473504,2025-05-25,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,21,18,2,0,1,116.66666666666669,1,0.0,0.0,0.0,unknown,unknown,32.333333333333336,27.0,20.6,20.0,17.8,14.5,127.03703703703712,129.26143790849673,110.80387912740852,4.333333333333333,3.8,2.6,3239.0,194,16.695876288659793,2471.0,131.0805341966815,355.0,14.366653176851475,123.0,22.0,275.0,1.0,0,15.058823529411764,115.13480977675351,17.0,0,5.0,13,10.772733287528801,11.593333333333334,25.211108662651075,0.05836246098125057,0.4946376636779113,29.094666666666665,veteran
N Pooran,1473507,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,13,10,1,1,1,130.0,1,0.0,0.0,0.0,unknown,unknown,35.666666666666664,28.6,32.2,18.666666666666668,15.2,16.9,171.7948717948718,175.07692307692307,172.28519356460532,5.666666666666667,4.6,5.2,2280.0,85,26.823529411764707,1345.0,169.51672862453532,324.0,24.08921933085502,66.0,0.0,0.0,0.0,0,38.875,213.504356004356,8.0,1,5.0,13,-2.7493118193283546,-16.326666666666668,28.39718295887817,0.17179709039363228,0.5664061864061865,24.486666666666668,experienced
Abdul Samad,1473507,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,1,1,0,0,1,100.0,1,0.0,0.0,0.0,unknown,unknown,16.666666666666668,16.4,14.1,11.333333333333334,10.4,8.4,95.83333333333336,122.5,143.59848484848484,2.0,2.0,1.8,742.0,50,14.84,486.0,152.67489711934158,95.0,19.54732510288066,41.0,1.0,33.33333333333333,1.0,0,22.0,275.0,1.0,1,8.0,11,-0.46067404834274156,2.44,15.41608106995924,0.04980870035743792,0.10666666666666666,14.88,intermediate
RR Pant,1473507,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,118,61,19,0,1,193.44262295081967,1,0.0,0.0,0.0,unknown,unknown,13.666666666666666,9.0,13.6,9.666666666666666,6.6,12.0,163.07189542483658,137.84313725490196,104.11204481792716,2.0,1.4,1.9,3448.0,122,28.262295081967213,2346.0,146.97357203751065,472.0,20.11935208866155,107.0,0.0,0.0,0.0,0,32.705882352941174,126.22027668467295,17.0,1,5.0,12,-14.727366652791607,-2.920000000000001,18.92206237291389,0.0,0.6764326069410815,12.424000000000001,veteran
MR Marsh,1473507,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2025,67,36,9,1,1,186.11111111111111,1,0.0,0.0,0.0,unknown,unknown,60.66666666666666,52.2,43.6,36.0,33.4,27.8,116.49305555555556,124.46105072463769,117.12703073866292,9.333333333333334,7.4,6.3,1225.0,48,25.52083333333333,866.0,141.45496535796767,170.0,19.630484988452658,44.0,16.0,107.26190476190476,4.0,1,28.5,163.30497459529718,6.0,1,5.0,12,13.864237915697213,-3.7,38.24250108045876,0.19022009631577846,0.47126359154453973,36.332,intermediate
Harpreet Brar,1473508,2025-05-29,Punjab Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,2025,4,11,0,1,1,36.36363636363637,1,0.0,0.0,0.0,unknown,unknown,17.666666666666668,15.4,8.4,9.0,10.0,6.2,240.81196581196585,185.4871794871795,121.74358974358977,2.6666666666666665,2.2,1.1,240.0,25,9.6,192.0,125.0,29.0,15.104166666666666,12.0,0.0,0.0,0.0,0,18.0,100.0,1.0,0,5.0,1,0.6191200828157346,6.0600000000000005,10.200217862597077,0.0,0.46062011011301074,11.2,intermediate
Washington Sundar,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,48,24,8,1,2,200.0,0,0.0,0.0,0.0,unknown,unknown,12.0,17.0,14.5,9.0,11.4,11.7,120.13888888888889,105.87643678160916,108.319170771757,0.6666666666666666,1.8,1.5,463.0,42,11.023809523809524,380.0,121.84210526315788,50.0,13.157894736842104,31.0,6.333333333333333,89.06926406926407,3.0,1,14.0,79.17102055033091,6.0,0,28.0,4,5.634923260308369,3.4133333333333327,14.630637564903166,0.01890697683497824,0.34725274725274724,16.206666666666667,intermediate
B Sai Sudharsan,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,80,49,11,1,2,163.26530612244898,0,0.0,0.0,0.0,unknown,unknown,56.66666666666666,44.6,48.8,35.0,26.6,31.0,151.57591725214678,152.68468078607066,151.5364752286796,8.666666666666666,7.2,7.3,1713.0,39,43.92307692307692,1171.0,146.28522630230572,225.0,19.214346712211785,34.0,0.0,0.0,0.0,0,27.0,110.2532679738562,4.0,0,5.0,14,0.4102666402666415,-0.7800000000000005,29.214912478238087,0.41161515050603636,0.6579726416311782,45.92,intermediate
M Shahrukh Khan,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,13,7,1,1,2,185.7142857142857,0,0.0,0.0,0.0,unknown,unknown,27.33333333333333,18.6,16.6,16.666666666666668,10.8,9.3,141.07279693486592,194.6436781609196,228.512315270936,3.6666666666666665,2.6,2.3,719.0,47,15.297872340425531,483.0,148.86128364389236,95.0,19.66873706004141,30.0,17.4,154.11111111111111,5.0,1,17.75,136.40056022408965,4.0,0,5.0,10,-0.4711687731172267,-1.6933333333333345,17.01763790894612,0.0024717231372168,0.5246963562753036,14.761333333333335,intermediate
Shubman Gill,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,1,2,0,1,2,50.0,0,0.0,0.0,0.0,unknown,unknown,47.0,52.0,50.3,27.33333333333333,32.8,31.4,164.9720475192173,158.52868305698493,149.18714854603633,6.333333333333333,7.0,6.5,3865.0,113,34.203539823008846,2772.0,139.43001443001444,491.0,17.712842712842715,97.0,30.5,144.94949494949495,2.0,0,35.30769230769231,114.73448610960688,13.0,0,5.0,14,29.638205598073263,14.653333333333336,35.23902508425692,0.335576138997156,0.4435170331044299,61.79066666666667,veteran
Rashid Khan,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,0,2,0,0,2,0.0,0,0.0,0.0,0.0,unknown,unknown,6.0,4.4,8.2,5.0,3.6,5.3,105.55555555555554,103.33333333333331,140.52380952380952,0.6666666666666666,0.4,1.2,585.0,65,9.0,357.0,163.8655462184874,82.0,22.969187675070028,42.0,7.0,87.5,1.0,0,10.333333333333334,93.93939393939394,3.0,0,5.0,7,-2.325022857856345,-6.326666666666666,7.1616261343977365,0.08046492600308616,0.13333333333333333,6.466666666666667,experienced
SE Rutherford,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,24,15,4,1,2,160.0,0,0.0,0.0,0.0,unknown,unknown,22.0,26.2,26.7,13.666666666666666,18.6,16.9,119.7979797979798,121.09728867623603,155.2158521303258,2.6666666666666665,3.0,3.6,373.0,19,19.63157894736842,273.0,136.63003663003664,47.0,17.216117216117215,17.0,5.0,50.0,1.0,0,9.0,75.0,1.0,0,5.0,10,6.7505632954936345,1.8333333333333344,15.077945630769609,0.42965276306423084,0.4062481785859998,26.32266666666667,rookie
R Tewatia,1473509,2025-05-30,Gujarat Titans,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,2025,16,11,2,0,2,145.45454545454547,0,0.0,0.0,0.0,unknown,unknown,9.0,8.4,8.3,7.0,5.6,4.8,114.7222222222222,153.83333333333331,163.58333333333331,0.6666666666666666,0.8,1.1,1096.0,75,14.613333333333332,796.0,137.68844221105527,142.0,17.839195979899497,49.0,0.0,0.0,0.0,0,14.428571428571429,105.61224489795916,7.0,0,5.0,10,-7.6897057422075745,-4.046666666666667,7.318925239860483,0.02435799740447096,0.3632034632034632,7.926666666666667,experienced
HH Pandya,1473510,2025-06-01,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,15,13,2,1,1,115.38461538461536,1,0.0,0.0,0.0,unknown,unknown,17.0,20.0,19.8,10.0,11.2,10.7,155.92592592592595,141.96135265700485,151.95686680469288,2.333333333333333,2.8,2.8,2743.0,139,19.73381294964029,1853.0,148.0302212628171,355.0,19.158121964382083,98.0,40.0,133.33333333333331,1.0,0,14.642857142857142,106.31825098460436,14.0,0,2.0,11,-1.5300376162191192,-0.8800000000000004,16.90364852134986,0.06842091079015448,0.3388344988344988,17.828,veteran
Tilak Varma,1473510,2025-06-01,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,44,27,4,1,1,162.96296296296296,1,0.0,0.0,0.0,unknown,unknown,17.666666666666668,13.2,22.9,14.0,10.8,15.8,117.42424242424242,114.45454545454544,127.63891182750872,1.6666666666666667,1.2,2.7,1455.0,50,29.1,1005.0,144.77611940298507,183.0,18.2089552238806,37.0,22.27777777777778,121.0553253336243,18.0,1,33.4,147.92595068330365,5.0,0,2.0,12,-13.202076198657076,-15.153333333333332,20.770973336204868,0.233833583211959,0.22798653198653196,15.989333333333331,intermediate
RG Sharma,1473510,2025-06-01,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,8,7,1,1,1,114.28571428571428,1,0.0,0.0,0.0,unknown,unknown,36.66666666666666,34.0,37.2,25.33333333333333,24.0,24.4,125.42857142857146,122.2015873015873,148.45707384403036,5.666666666666667,5.4,5.6,7040.0,266,26.46616541353384,5310.0,132.58003766478345,942.0,17.740112994350284,245.0,20.5,95.0,2.0,0,19.375,132.72624135124136,24.0,0,2.0,14,8.566208765193448,-3.533333333333334,29.81722097491091,0.13281339503442002,0.6026807760141093,30.68933333333333,veteran
SA Yadav,1473510,2025-06-01,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,44,26,7,1,1,169.23076923076923,1,0.0,0.0,0.0,unknown,unknown,54.333333333333336,49.2,47.4,34.0,29.8,26.9,160.30709600477044,167.0900547043115,178.16908750253168,7.666666666666667,7.0,7.2,4267.0,150,28.446666666666665,2863.0,149.03946908836886,615.0,21.48096402375131,122.0,2.5,25.0,2.0,0,25.55555555555556,157.6654618631794,18.0,0,2.0,15,21.585204523434527,4.8466666666666685,15.43588891728192,0.6542879157658362,0.571356785488004,49.56533333333333,veteran
JM Bairstow,1473510,2025-06-01,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,38,24,5,1,1,158.33333333333331,1,0.0,0.0,0.0,unknown,unknown,29.33333333333333,28.2,32.8,20.0,19.2,20.8,148.6742424242424,143.20454545454544,133.40284511314456,4.333333333333333,4.4,5.0,1636.0,51,32.07843137254902,1118.0,146.3327370304115,242.0,21.64579606440072,49.0,31.0,170.0,2.0,0,17.5,136.66666666666669,2.0,0,2.0,1,4.312295488408129,6.76,31.051212178879226,0.01066334037268762,0.5439888136416691,35.083999999999996,experienced
LS Livingstone,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,25,15,2,1,1,166.66666666666669,1,0.0,0.0,0.0,unknown,unknown,2.6666666666666665,12.4,9.4,4.333333333333333,11.0,8.2,44.44444444444444,53.66666666666667,79.61111111111111,0.3333333333333333,1.4,1.2,1026.0,46,22.30434782608696,640.0,160.3125,143.0,22.34375,39.0,0.0,0.0,0.0,0,36.0,139.23853923853923,3.0,0,7.0,7,-8.008826879221216,0.6666666666666657,16.419500601419045,0.02019469508324264,0.264,14.565333333333331,intermediate
SS Iyer,1473511,2025-06-03,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,1,2,0,1,2,50.0,0,0.0,0.0,0.0,unknown,unknown,38.333333333333336,39.6,35.3,19.666666666666668,23.4,21.9,148.88888888888889,145.45454545454544,136.91324833702882,5.333333333333333,5.6,4.6,3734.0,130,28.723076923076924,2790.0,133.83512544802866,467.0,16.738351254480285,113.0,0.0,0.0,0.0,0,26.944444444444443,109.98021041910368,18.0,0,2.0,16,10.866278490750485,7.066666666666667,28.705593725110617,0.11746037840479792,0.3175082995512403,37.449333333333335,veteran
MP Stoinis,1473511,2025-06-03,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,6,2,1,1,2,300.0,0,0.0,0.0,0.0,unknown,unknown,24.0,17.6,15.4,11.333333333333334,8.2,8.3,182.09150326797385,179.2549019607843,176.01273236567354,3.6666666666666665,2.6,2.2,2020.0,98,20.612244897959183,1390.0,145.32374100719426,263.0,18.92086330935252,72.0,16.0,118.3891612200436,6.0,1,15.571428571428571,106.17419617419615,7.0,0,2.0,10,-5.047092310885633,3.8,15.247586329937208,0.045650163522324705,0.4903496503496504,17.08,experienced
RM Patidar,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,26,16,3,1,1,162.5,1,0.0,0.0,0.0,unknown,unknown,15.666666666666666,12.8,18.9,10.333333333333334,10.4,14.1,166.66666666666669,134.66666666666666,123.54477889260497,1.6666666666666667,1.4,2.1,1085.0,37,29.324324324324323,703.0,154.33854907539117,141.0,20.056899004267425,35.0,49.0,159.31174089068827,2.0,0,35.666666666666664,185.43859649122803,3.0,0,5.0,13,-18.893719800778623,-11.180000000000001,17.40019156982665,0.12334813332662975,0.4304317904317904,13.180000000000001,intermediate
KH Pandya,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,4,5,0,1,1,80.0,1,0.0,0.0,0.0,unknown,unknown,27.33333333333333,21.0,16.4,18.0,15.4,13.2,114.0096618357488,108.40579710144928,101.10766045548654,3.6666666666666665,2.6,1.9,1752.0,113,15.50442477876106,1318.0,132.92867981790593,218.0,16.5402124430956,79.0,12.0,133.33333333333331,1.0,0,18.071428571428573,165.81303789378325,14.0,0,11.0,6,-1.2935377777628327,3.5666666666666673,21.401972910095093,0.09553331222865055,0.34307458143074576,14.593333333333334,veteran
P Simran Singh,1473511,2025-06-03,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,26,22,2,1,2,118.1818181818182,0,0.0,0.0,0.0,unknown,unknown,12.333333333333334,17.2,39.7,11.666666666666666,12.6,23.9,109.30555555555556,138.69444444444443,158.5275054466231,2.0,3.0,6.1,1329.0,51,26.058823529411764,862.0,154.17633410672852,210.0,24.361948955916475,51.0,0.0,0.0,0.0,0,19.33333333333333,97.2224697959992,6.0,0,2.0,17,11.887647944284094,-13.646666666666667,29.189229368229498,0.3256949483055324,0.5941391941391941,33.82666666666667,experienced
Shashank Singh,1473511,2025-06-03,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,61,30,9,0,2,203.3333333333333,0,0.0,0.0,0.0,unknown,unknown,5.333333333333333,21.6,18.3,6.0,12.6,13.3,78.88888888888889,130.66666666666669,113.14884135472371,0.0,2.6,1.9,712.0,32,22.25,460.0,154.78260869565216,90.0,19.565217391304348,18.0,25.0,416.6666666666667,1.0,0,24.0,117.0,2.0,0,2.0,13,2.786021505376344,3.366666666666667,18.77971719110215,0.14143322601545247,0.22650736315643236,25.47733333333333,intermediate
V Kohli,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,43,35,3,1,1,122.85714285714286,1,0.0,0.0,0.0,unknown,unknown,36.333333333333336,44.4,45.0,22.33333333333333,29.4,30.5,150.66666666666666,149.67788523533204,137.84952462824805,6.666666666666667,6.8,6.1,8628.0,259,33.31274131274131,6470.0,133.35394126738797,1063.0,16.42967542503864,230.0,5.0,125.0,1.0,0,33.34782608695652,118.06263571174998,23.0,0,5.0,14,19.306937024084032,7.360000000000002,25.08208745521617,0.43793426505248434,0.6151649023366953,51.688,veteran
N Wadhera,1473511,2025-06-03,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,15,18,1,1,2,83.33333333333334,0,0.0,0.0,0.0,unknown,unknown,19.33333333333333,28.8,21.3,13.333333333333334,18.6,13.9,118.13537675606642,128.71906389147767,135.6168418872593,2.333333333333333,3.6,3.0,704.0,30,23.466666666666665,482.0,146.05809128630705,98.0,20.33195020746888,25.0,15.8,115.28138528138528,5.0,1,0.0,0.0,0.0,0,2.0,14,0.7626182757217244,1.7133333333333325,22.326118237516244,0.046137196266271316,0.30333333333333334,23.962666666666667,intermediate
JM Sharma,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,24,10,4,1,1,240.0,1,0.0,0.0,0.0,unknown,unknown,38.66666666666666,29.4,23.7,18.33333333333333,14.6,13.7,171.04166666666666,170.125,147.41383287764864,6.0,4.6,3.7,967.0,46,21.02173913043478,618.0,156.4724919093851,135.0,21.84466019417476,38.0,27.33333333333333,279.8941798941799,3.0,1,17.0,167.88672438672438,5.0,0,7.0,10,-3.1796302181135347,-1.9266666666666672,24.94460529520027,0.17222881685151198,0.6393837535014006,17.266666666666666,intermediate
PD Salt,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,16,9,3,1,1,177.77777777777777,1,0.0,0.0,0.0,unknown,unknown,49.333333333333336,35.0,29.9,25.666666666666668,20.6,17.1,188.4340480831709,142.33579116874313,154.75909605057203,8.0,5.6,5.0,1040.0,33,31.51515151515152,586.0,177.47440273037543,175.0,29.86348122866894,31.0,5.0,166.66666666666669,1.0,0,37.66666666666666,101.1904761904762,3.0,0,5.0,12,-2.526949472477837,2.980000000000001,24.582966098951985,0.13656843365347174,0.6777773839064162,29.084000000000003,intermediate
B Kumar,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,1,2,0,1,1,50.0,1,0.0,0.0,0.0,unknown,unknown,4.0,2.6,3.6,6.333333333333333,4.6,5.2,78.84615384615385,57.30769230769231,59.48717948717949,0.3333333333333333,0.2,0.4,319.0,70,4.557142857142857,348.0,91.66666666666666,34.0,9.770114942528735,36.0,8.0,88.88888888888889,1.0,0,1.5,50.0,2.0,0,11.0,5,-2.696943591075743,-3.6733333333333333,4.29987079909256,0.0,0.1,2.4653333333333336,experienced
MA Agarwal,1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2025,24,18,3,1,1,133.33333333333331,1,0.0,0.0,0.0,unknown,unknown,23.666666666666668,18.4,24.1,15.333333333333334,13.8,16.5,144.80490523968783,122.37313922224408,129.26301490495865,3.0,2.4,3.4,2740.0,124,22.096774193548388,2035.0,134.64373464373466,372.0,18.28009828009828,118.0,25.125,97.4040120507512,8.0,1,17.0,109.23643410852712,13.0,0,5.0,3,0.2312420465031793,-8.986666666666666,23.614731748541107,0.0382806852681327,0.5566040378107131,20.206666666666667,veteran
