match_id,batter,venue,batting_team,bowling_team,date,runs,recent_form,venue_avg,opponent_avg,career_avg,target_runs
392233,ab agarkar,kingsmead,kolkata knight riders,rajasthan royals,2009-05-20,13,13.2,9.5,9.75,10.909090909090908,17.0
419131,ab agarkar,feroz shah kotla,kolkata knight riders,delhi daredevils,2010-03-29,17,15.2,9.666666666666666,28.0,11.416666666666666,8.0
419135,ab agarkar,eden gardens,kolkata knight riders,deccan chargers,2010-04-01,8,16.6,5.0,7.5,11.153846153846153,6.0
419148,ab agarkar,m chinnaswamy stadium,kolkata knight riders,royal challengers bangalore,2010-04-10,6,16.6,6.0,6.0,10.785714285714286,9.0
419153,ab agarkar,"ma chidambaram stadium, chepauk",kolkata knight riders,chennai super kings,2010-04-13,9,10.6,10.0,7.666666666666667,10.666666666666666,7.0
501246,ab agarkar,wankhede stadium,delhi daredevils,mumbai indians,2011-05-07,7,9.4,11.0,8.0,10.4375,3.0
598020,ab agarkar,feroz shah kotla,delhi daredevils,chennai super kings,2013-04-18,3,6.6,9.666666666666666,7.666666666666667,10.0,9.0
336017,ab de villiers,eden gardens,delhi daredevils,kolkata knight riders,2008-05-13,7,14.8,22.714285714285715,24.857142857142858,14.8,21.0
336026,ab de villiers,m chinnaswamy stadium,delhi daredevils,royal challengers bangalore,2008-05-19,21,13.8,30.456521739130434,28.75,15.833333333333334,105.0
392189,ab de villiers,kingsmead,delhi daredevils,chennai super kings,2009-04-23,105,30.6,74.5,21.28,28.571428571428573,21.0
392194,ab de villiers,st george's park,delhi daredevils,royal challengers bangalore,2009-04-26,21,34.8,21.0,28.75,27.625,50.0
392198,ab de villiers,supersport park,delhi daredevils,rajasthan royals,2009-04-28,50,40.8,21.75,32.6,30.11111111111111,5.0
392201,ab de villiers,supersport park,delhi daredevils,deccan chargers,2009-04-30,5,40.4,21.75,21.857142857142858,27.6,0.0
392206,ab de villiers,new wanderers stadium,delhi daredevils,chennai super kings,2009-05-02,0,36.2,22.666666666666668,21.28,25.09090909090909,50.0
392215,ab de villiers,buffalo park,delhi daredevils,mumbai indians,2009-05-08,50,25.2,50.0,32.958333333333336,27.166666666666668,40.0
392219,ab de villiers,new wanderers stadium,delhi daredevils,kolkata knight riders,2009-05-10,40,29.0,22.666666666666668,24.857142857142858,28.153846153846153,44.0
392223,ab de villiers,kingsmead,delhi daredevils,deccan chargers,2009-05-13,44,27.8,74.5,21.857142857142858,29.285714285714285,11.0
392226,ab de villiers,outsurance oval,delhi daredevils,kings xi punjab,2009-05-15,11,29.0,45.0,33.80952380952381,28.066666666666666,79.0
392230,ab de villiers,outsurance oval,delhi daredevils,rajasthan royals,2009-05-17,79,44.8,45.0,32.6,31.25,28.0
392232,ab de villiers,new wanderers stadium,delhi daredevils,royal challengers bangalore,2009-05-19,28,40.4,22.666666666666668,28.75,31.058823529411764,6.0
392235,ab de villiers,supersport park,delhi daredevils,mumbai indians,2009-05-21,6,33.6,21.75,32.958333333333336,29.666666666666668,26.0
392237,ab de villiers,supersport park,delhi daredevils,deccan chargers,2009-05-22,26,30.0,21.75,21.857142857142858,29.473684210526315,7.0
419108,ab de villiers,"punjab cricket association stadium, mohali",delhi daredevils,kings xi punjab,2010-03-13,7,29.2,26.75,33.80952380952381,28.35,15.0
419111,ab de villiers,"sardar patel stadium, motera",delhi daredevils,rajasthan royals,2010-03-15,15,16.4,31.0,32.6,27.714285714285715,11.0
419114,ab de villiers,feroz shah kotla,delhi daredevils,mumbai indians,2010-03-17,11,13.0,10.0,32.958333333333336,26.954545454545453,2.0
419116,ab de villiers,feroz shah kotla,delhi daredevils,chennai super kings,2010-03-19,2,12.2,10.0,21.28,25.869565217391305,27.0
419120,ab de villiers,barabati stadium,delhi daredevils,deccan chargers,2010-03-21,27,12.4,27.0,21.857142857142858,25.916666666666668,45.0
419128,ab de villiers,m chinnaswamy stadium,delhi daredevils,royal challengers bangalore,2010-03-25,45,20.0,30.456521739130434,28.75,26.68,4.0
419152,ab de villiers,brabourne stadium,delhi daredevils,mumbai indians,2010-04-13,4,17.8,4.0,32.958333333333336,25.807692307692307,54.0
501200,ab de villiers,nehru stadium,royal challengers bangalore,kochi tuskers kerala,2011-04-09,54,26.4,54.0,54.0,26.85185185185185,38.0
501205,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,mumbai indians,2011-04-12,38,33.6,30.456521739130434,32.958333333333336,27.25,0.0
501208,ab de villiers,"rajiv gandhi international stadium, uppal",royal challengers bangalore,deccan chargers,2011-04-14,0,28.2,16.0,21.857142857142858,26.310344827586206,65.0
501211,ab de villiers,"ma chidambaram stadium, chepauk",royal challengers bangalore,chennai super kings,2011-04-16,65,32.2,31.285714285714285,21.28,27.6,5.0
501227,ab de villiers,feroz shah kotla,royal challengers bangalore,delhi daredevils,2011-04-26,5,32.4,10.0,45.44444444444444,26.870967741935484,26.0
501232,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,pune warriors,2011-04-29,26,26.8,30.456521739130434,29.8,26.84375,27.0
501244,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2011-05-06,27,24.6,30.456521739130434,33.80952380952381,26.848484848484848,13.0
501255,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2011-05-14,13,27.2,30.456521739130434,24.857142857142858,26.441176470588236,34.0
501260,ab de villiers,himachal pradesh cricket association stadium,royal challengers bangalore,kings xi punjab,2011-05-17,34,21.0,34.0,33.80952380952381,26.65714285714286,0.0
501266,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,chennai super kings,2011-05-22,0,20.0,30.456521739130434,21.28,25.916666666666668,11.0
501268,ab de villiers,wankhede stadium,royal challengers bangalore,chennai super kings,2011-05-24,11,17.0,37.875,21.28,25.513513513513512,21.0
501270,ab de villiers,"ma chidambaram stadium, chepauk",royal challengers bangalore,mumbai indians,2011-05-27,21,15.8,31.285714285714285,32.958333333333336,25.394736842105264,18.0
501271,ab de villiers,"ma chidambaram stadium, chepauk",royal challengers bangalore,chennai super kings,2011-05-28,18,16.8,31.285714285714285,21.28,25.205128205128204,64.0
548310,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,delhi daredevils,2012-04-07,64,22.8,30.456521739130434,45.44444444444444,26.175,10.0
548315,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2012-04-10,10,24.8,30.456521739130434,24.857142857142858,25.78048780487805,4.0
548318,ab de villiers,"ma chidambaram stadium, chepauk",royal challengers bangalore,chennai super kings,2012-04-12,4,23.4,31.285714285714285,21.28,25.261904761904763,6.0
548324,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,rajasthan royals,2012-04-15,6,20.4,30.456521739130434,32.6,24.813953488372093,33.0
548327,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,pune warriors,2012-04-17,33,23.4,30.456521739130434,29.8,25.0,52.0
548331,ab de villiers,"punjab cricket association stadium, mohali",royal challengers bangalore,kings xi punjab,2012-04-20,52,21.0,26.75,33.80952380952381,25.6,59.0
548336,ab de villiers,sawai mansingh stadium,royal challengers bangalore,rajasthan royals,2012-04-23,59,30.8,33.2,32.6,26.32608695652174,0.0
548344,ab de villiers,eden gardens,royal challengers bangalore,kolkata knight riders,2012-04-28,0,30.0,22.714285714285715,24.857142857142858,25.76595744680851,17.0
548350,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2012-05-02,17,32.2,30.456521739130434,33.80952380952381,25.583333333333332,47.0
548356,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,deccan chargers,2012-05-06,47,35.0,30.456521739130434,21.857142857142858,26.020408163265305,9.0
548362,ab de villiers,subrata roy sahara stadium,royal challengers bangalore,pune warriors,2012-05-11,9,26.4,29.5,29.8,25.68,14.0
548367,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,mumbai indians,2012-05-14,14,17.4,30.456521739130434,32.958333333333336,25.45098039215686,4.0
548376,ab de villiers,"rajiv gandhi international stadium, uppal",royal challengers bangalore,deccan chargers,2012-05-20,4,18.2,16.0,21.857142857142858,25.03846153846154,15.0
598048,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,sunrisers hyderabad,2013-04-09,15,17.8,30.456521739130434,31.764705882352942,24.849056603773583,22.0
598008,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2013-04-11,22,12.8,30.456521739130434,24.857142857142858,24.796296296296298,64.0
598012,ab de villiers,"ma chidambaram stadium, chepauk",royal challengers bangalore,chennai super kings,2013-04-13,64,23.8,31.285714285714285,21.28,25.509090909090908,52.0
598017,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,delhi daredevils,2013-04-16,52,31.4,30.456521739130434,45.44444444444444,25.982142857142858,7.0
598023,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,rajasthan royals,2013-04-20,7,32.0,30.456521739130434,32.6,25.649122807017545,31.0
598027,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,pune warriors,2013-04-23,31,35.2,30.456521739130434,29.8,25.74137931034483,2.0
598033,ab de villiers,wankhede stadium,royal challengers bangalore,mumbai indians,2013-04-27,2,31.2,37.875,32.958333333333336,25.338983050847457,21.0
598036,ab de villiers,sawai mansingh stadium,royal challengers bangalore,rajasthan royals,2013-04-29,21,22.6,33.2,32.6,25.266666666666666,50.0
598042,ab de villiers,subrata roy sahara stadium,royal challengers bangalore,pune warriors,2013-05-02,50,22.2,29.5,29.8,25.672131147540984,38.0
598064,ab de villiers,"punjab cricket association stadium, mohali",royal challengers bangalore,kings xi punjab,2013-05-06,38,28.4,26.75,33.80952380952381,25.870967741935484,32.0
598054,ab de villiers,feroz shah kotla,royal challengers bangalore,delhi daredevils,2013-05-10,32,28.6,10.0,45.44444444444444,25.96825396825397,28.0
598057,ab de villiers,jsca international stadium complex,royal challengers bangalore,kolkata knight riders,2013-05-12,28,33.8,19.0,24.857142857142858,26.0,6.0
598045,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2013-05-14,6,30.8,30.456521739130434,33.80952380952381,25.692307692307693,5.0
598068,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,chennai super kings,2013-05-18,5,21.8,30.456521739130434,21.28,25.37878787878788,45.0
729287,ab de villiers,dubai international cricket stadium,royal challengers bangalore,mumbai indians,2014-04-19,45,23.2,28.833333333333332,32.958333333333336,25.671641791044777,11.0
729299,ab de villiers,sharjah cricket stadium,royal challengers bangalore,kolkata knight riders,2014-04-24,11,19.0,22.285714285714285,24.857142857142858,25.455882352941178,0.0
729305,ab de villiers,sheikh zayed stadium,royal challengers bangalore,rajasthan royals,2014-04-26,0,13.4,23.6,32.6,25.08695652173913,17.0
729313,ab de villiers,dubai international cricket stadium,royal challengers bangalore,kings xi punjab,2014-04-28,17,15.6,28.833333333333332,33.80952380952381,24.97142857142857,89.0
733977,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,sunrisers hyderabad,2014-05-04,89,32.4,30.456521739130434,31.764705882352942,25.87323943661972,9.0
733983,ab de villiers,wankhede stadium,royal challengers bangalore,mumbai indians,2014-05-06,9,25.2,37.875,32.958333333333336,25.63888888888889,53.0
733991,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2014-05-09,53,33.6,30.456521739130434,33.80952380952381,26.013698630136986,58.0
733999,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,rajasthan royals,2014-05-11,58,45.2,30.456521739130434,32.6,26.445945945945947,33.0
734005,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,delhi daredevils,2014-05-13,33,48.4,30.456521739130434,45.44444444444444,26.533333333333335,28.0
734013,ab de villiers,jsca international stadium complex,royal challengers bangalore,chennai super kings,2014-05-18,28,36.2,19.0,21.28,26.55263157894737,29.0
734021,ab de villiers,"rajiv gandhi international stadium, uppal",royal challengers bangalore,sunrisers hyderabad,2014-05-20,29,40.2,16.0,31.764705882352942,26.584415584415584,13.0
734027,ab de villiers,eden gardens,royal challengers bangalore,kolkata knight riders,2014-05-22,13,32.2,22.714285714285715,24.857142857142858,26.41025641025641,10.0
734035,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,chennai super kings,2014-05-24,10,22.6,30.456521739130434,21.28,26.20253164556962,28.0
829713,ab de villiers,eden gardens,royal challengers bangalore,kolkata knight riders,2015-04-11,28,21.6,22.714285714285715,24.857142857142858,26.225,46.0
829719,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,sunrisers hyderabad,2015-04-13,46,25.2,30.456521739130434,31.764705882352942,26.469135802469136,41.0
829737,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,mumbai indians,2015-04-19,41,27.6,30.456521739130434,32.958333333333336,26.646341463414632,14.0
829745,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,chennai super kings,2015-04-22,14,27.8,30.456521739130434,21.28,26.49397590361446,47.0
829749,ab de villiers,"sardar patel stadium, motera",royal challengers bangalore,rajasthan royals,2015-04-24,47,35.2,31.0,32.6,26.738095238095237,57.0
829763,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,rajasthan royals,2015-04-29,57,41.0,30.456521739130434,32.6,27.094117647058823,2.0
829771,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2015-05-02,2,32.2,30.456521739130434,24.857142857142858,26.802325581395348,21.0
829779,ab de villiers,"ma chidambaram stadium, chepauk",royal challengers bangalore,chennai super kings,2015-05-04,21,28.2,31.285714285714285,21.28,26.735632183908045,47.0
829785,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2015-05-06,47,34.8,30.456521739130434,33.80952380952381,26.96590909090909,133.0
829795,ab de villiers,wankhede stadium,royal challengers bangalore,mumbai indians,2015-05-10,133,52.0,37.875,32.958333333333336,28.15730337078652,10.0
829803,ab de villiers,"punjab cricket association stadium, mohali",royal challengers bangalore,kings xi punjab,2015-05-13,10,42.6,26.75,33.80952380952381,27.955555555555556,0.0
829807,ab de villiers,"rajiv gandhi international stadium, uppal",royal challengers bangalore,sunrisers hyderabad,2015-05-15,0,42.2,16.0,31.764705882352942,27.64835164835165,66.0
829819,ab de villiers,maharashtra cricket association stadium,royal challengers bangalore,rajasthan royals,2015-05-20,66,51.2,38.25,32.6,28.065217391304348,1.0
829821,ab de villiers,jsca international stadium complex,royal challengers bangalore,chennai super kings,2015-05-22,1,42.0,19.0,21.28,27.774193548387096,82.0
980907,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,sunrisers hyderabad,2016-04-12,82,31.8,30.456521739130434,31.764705882352942,28.351063829787233,55.0
980921,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,delhi daredevils,2016-04-17,55,40.8,30.456521739130434,45.44444444444444,28.63157894736842,29.0
980927,ab de villiers,wankhede stadium,royal challengers bangalore,mumbai indians,2016-04-20,29,46.6,37.875,32.958333333333336,28.635416666666668,83.0
980931,ab de villiers,maharashtra cricket association stadium,royal challengers bangalore,rising pune supergiants,2016-04-22,83,50.0,38.25,42.0,29.195876288659793,20.0
980937,ab de villiers,saurashtra cricket association stadium,royal challengers bangalore,gujarat lions,2016-04-24,20,53.8,20.0,58.25,29.102040816326532,47.0
980953,ab de villiers,"rajiv gandhi international stadium, uppal",royal challengers bangalore,sunrisers hyderabad,2016-04-30,47,46.8,16.0,31.764705882352942,29.282828282828284,4.0
980959,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kolkata knight riders,2016-05-02,4,36.6,30.456521739130434,24.857142857142858,29.03,1.0
980969,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,rising pune supergiants,2016-05-07,1,31.0,30.456521739130434,42.0,28.752475247524753,64.0
980977,ab de villiers,"punjab cricket association is bindra stadium, mohali",royal challengers bangalore,kings xi punjab,2016-05-09,64,27.2,64.0,33.80952380952381,29.098039215686274,24.0
980981,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,mumbai indians,2016-05-11,24,28.0,30.456521739130434,32.958333333333336,29.04854368932039,129.0
980987,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,gujarat lions,2016-05-14,129,44.4,30.456521739130434,58.25,30.009615384615383,59.0
980995,ab de villiers,eden gardens,royal challengers bangalore,kolkata knight riders,2016-05-16,59,55.4,22.714285714285715,24.857142857142858,30.285714285714285,0.0
980999,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,kings xi punjab,2016-05-18,0,55.2,30.456521739130434,33.80952380952381,30.0,6.0
981011,ab de villiers,shaheed veer narayan singh international stadium,royal challengers bangalore,delhi daredevils,2016-05-22,6,43.6,6.0,45.44444444444444,29.77570093457944,79.0
981013,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,gujarat lions,2016-05-24,79,54.6,30.456521739130434,58.25,30.23148148148148,5.0
981019,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,sunrisers hyderabad,2016-05-29,5,29.8,30.456521739130434,31.764705882352942,30.0,89.0
1082598,ab de villiers,holkar cricket stadium,royal challengers bangalore,kings xi punjab,2017-04-10,89,35.8,89.0,33.80952380952381,30.536363636363635,19.0
1082602,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,mumbai indians,2017-04-14,19,39.6,30.456521739130434,32.958333333333336,30.43243243243243,29.0
1082607,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,rising pune supergiant,2017-04-16,29,44.2,30.456521739130434,16.0,30.419642857142858,8.0
1082617,ab de villiers,eden gardens,royal challengers bangalore,kolkata knight riders,2017-04-23,8,30.0,22.714285714285715,24.857142857142858,30.221238938053098,5.0
1082621,ab de villiers,m chinnaswamy stadium,royal challengers bangalore,gujarat lions,2017-04-27,5,30.0,30.456521739130434,58.25,30.0,3.0
1082624,ab de villiers,maharashtra cricket association stadium,royal challengers bangalore,rising pune supergiant,2017-04-29,3,12.8,38.25,16.0,29.765217391304347,43.0
1082628,ab de villiers,wankhede stadium,royal challengers bangalore,mumbai indians,2017-05-01,43,17.6,37.875,32.958333333333336,29.879310344827587,10.0
